"Estimated migrant arrivals by citizenship, visa type and CLPR, 12/16-month rule (Monthly)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2004M11",18,0,23,0,12,0,92,0,5,0,104,0,3,0,301,0,7,0,5,0,82,0,8,0,23,0,6,0,23,0,15,0,9,0,4,0,25,0,8,0,39,0,37,0,292,0,1355,0,1,0,10,0,24,0,22,0,29,0,44,0,8,0,448,0,0,0,38,0,24,0,34,0,14,0,11,0,2,0,4,0,13,0,8,0,61,0,5,0,1,0,39,0,51,0,1017,0
"2004M12",27,0,55,0,4,0,115,0,2,0,165,0,3,0,280,0,9,0,6,0,93,0,0,0,14,0,10,0,33,0,15,0,12,0,1,0,14,0,3,0,46,0,20,0,271,0,1451,0,5,0,8,0,20,0,22,0,15,0,41,0,13,0,259,0,3,0,42,0,38,0,23,0,20,0,6,0,3,0,9,0,5,0,7,0,42,0,3,0,1,0,26,0,54,0,773,0
"2005M01",26,0,43,0,5,0,96,0,4,0,186,0,0,0,490,0,11,0,6,0,61,0,2,0,31,0,10,0,66,0,23,0,16,0,8,0,33,0,2,0,43,0,35,0,381,0,1845,0,2,0,24,0,29,0,21,0,52,0,57,0,20,0,458,0,3,0,44,0,34,0,33,0,10,0,4,0,11,0,7,0,1,0,8,0,75,0,0,0,1,0,39,0,76,0,1143,0
"2005M02",12,0,39,0,4,0,97,0,5,0,113,0,2,0,307,0,12,0,3,0,75,0,5,0,20,0,14,0,19,0,16,0,14,0,4,0,11,0,2,0,152,0,42,0,300,0,1477,0,2,0,17,0,19,0,22,0,49,0,34,0,16,0,272,0,1,0,24,0,63,0,27,0,16,0,2,0,4,0,7,0,6,0,6,0,54,0,0,0,2,0,28,0,48,0,854,0
"2005M03",5,0,32,0,4,0,101,0,10,0,94,0,0,0,249,0,4,0,6,0,69,0,4,0,22,0,7,0,8,0,13,0,9,0,6,0,10,0,10,0,100,0,19,0,288,0,1302,0,3,0,19,0,21,0,24,0,24,0,32,0,13,0,289,0,2,0,23,0,69,0,27,0,14,0,9,0,3,0,13,0,12,0,6,0,24,0,0,0,5,0,24,0,43,0,829,0
"2005M04",8,0,38,0,3,0,76,0,4,0,100,0,0,0,317,0,10,0,2,0,105,0,5,0,5,0,6,0,24,0,37,0,3,0,8,0,20,0,9,0,196,0,22,0,339,0,1484,0,4,0,18,0,19,0,21,0,30,0,30,0,8,0,289,0,1,0,24,0,64,0,73,0,17,0,6,0,7,0,11,0,8,0,5,0,32,0,1,0,2,0,19,0,38,0,830,0
"2005M05",3,0,21,0,6,0,82,0,3,0,95,0,5,0,282,0,5,0,6,0,106,0,4,0,9,0,2,0,9,0,44,0,7,0,4,0,33,0,20,0,116,0,28,0,327,0,1418,0,5,0,6,0,23,0,17,0,23,0,42,0,15,0,253,0,1,0,32,0,70,0,42,0,12,0,4,0,7,0,12,0,6,0,6,0,46,0,1,0,5,0,37,0,40,0,855,0
"2005M06",14,0,28,0,9,0,94,0,3,0,70,0,0,0,324,0,10,0,10,0,81,0,9,0,22,0,17,0,7,0,31,0,11,0,8,0,48,0,7,0,108,0,42,0,257,0,1361,0,3,0,14,0,12,0,35,0,16,0,65,0,6,0,275,0,2,0,28,0,49,0,43,0,19,0,2,0,7,0,13,0,4,0,8,0,55,0,0,0,4,0,38,0,45,0,859,0
"2005M07",18,0,28,0,8,0,126,0,11,0,101,0,5,0,406,0,7,0,2,0,60,0,3,0,5,0,16,0,6,0,12,0,5,0,1,0,30,0,6,0,85,0,19,0,322,0,1502,0,2,0,11,0,28,0,6,0,21,0,47,0,12,0,238,0,1,0,13,0,41,0,36,0,20,0,5,0,4,0,13,0,7,0,5,0,64,0,0,0,1,0,33,0,43,0,777,0
"2005M08",17,0,24,0,10,0,119,0,13,0,95,0,1,0,498,0,5,0,10,0,72,0,7,0,15,0,22,0,6,0,11,0,2,0,6,0,29,0,14,0,99,0,22,0,262,0,1529,0,3,0,13,0,20,0,26,0,46,0,59,0,7,0,315,0,2,0,25,0,37,0,18,0,11,0,13,0,5,0,15,0,5,0,19,0,44,0,0,0,4,0,29,0,39,0,884,0
"2005M09",8,0,41,0,11,0,105,0,15,0,91,0,2,0,633,0,6,0,9,0,52,0,6,0,6,0,4,0,18,0,23,0,4,0,2,0,41,0,17,0,63,0,34,0,274,0,1732,0,8,0,25,0,18,0,22,0,59,0,64,0,17,0,374,0,9,0,31,0,42,0,51,0,17,0,1,0,9,0,29,0,8,0,7,0,91,0,2,0,4,0,34,0,43,0,1121,0
"2005M10",3,0,14,0,3,0,88,0,8,0,73,0,3,0,596,0,5,0,1,0,78,0,6,0,11,0,15,0,16,0,22,0,4,0,4,0,34,0,3,0,64,0,43,0,209,0,1533,0,3,0,20,0,26,0,18,0,45,0,56,0,22,0,389,0,5,0,18,0,44,0,45,0,32,0,4,0,11,0,47,0,9,0,19,0,58,0,4,0,5,0,31,0,21,0,1115,0
"2005M11",4,0,36,0,10,0,94,0,11,0,72,0,3,0,742,0,9,0,9,0,49,0,7,0,9,0,4,0,20,0,18,0,22,0,3,0,31,0,4,0,69,0,54,0,240,0,1679,0,9,0,12,0,23,0,20,0,49,0,66,0,32,0,393,0,2,0,25,0,39,0,39,0,23,0,3,0,8,0,40,0,7,0,9,0,59,0,0,0,4,0,26,0,32,0,1093,0
"2005M12",3,0,40,0,6,0,75,0,21,0,101,0,6,0,505,0,9,0,2,0,67,0,9,0,18,0,3,0,18,0,29,0,21,0,8,0,58,0,3,0,120,0,63,0,225,0,1595,0,6,0,17,0,11,0,28,0,25,0,63,0,13,0,281,0,1,0,20,0,34,0,16,0,19,0,7,0,8,0,41,0,7,0,7,0,56,0,1,0,3,0,13,0,43,0,861,0
"2006M01",8,0,35,0,19,0,96,0,21,0,81,0,5,0,801,0,9,0,10,0,30,0,14,0,20,0,4,0,66,0,19,0,26,0,6,0,33,0,5,0,38,0,68,0,318,0,2013,0,5,0,28,0,48,0,18,0,62,0,60,0,22,0,524,0,1,0,38,0,49,0,44,0,11,0,9,0,5,0,94,0,10,0,16,0,86,0,0,0,2,0,24,0,60,0,1399,0
"2006M02",5,0,30,0,4,0,162,0,8,0,52,0,4,0,367,0,8,0,4,0,46,0,6,0,17,0,13,0,33,0,18,0,15,0,5,0,21,0,7,0,111,0,64,0,317,0,1472,0,2,0,22,0,25,0,30,0,41,0,61,0,23,0,325,0,2,0,25,0,59,0,36,0,18,0,8,0,16,0,76,0,12,0,15,0,56,0,0,0,2,0,29,0,39,0,1058,0
"2006M03",2,0,18,0,6,0,150,0,21,0,42,0,1,0,492,0,2,0,5,0,73,0,6,0,23,0,7,0,51,0,31,0,5,0,44,0,27,0,11,0,60,0,56,0,217,0,1496,0,2,0,13,0,28,0,39,0,39,0,60,0,15,0,295,0,2,0,26,0,57,0,28,0,16,0,8,0,8,0,100,0,9,0,10,0,72,0,2,0,2,0,34,0,35,0,1092,0
"2006M04",4,0,33,0,2,0,116,0,4,0,66,0,2,0,426,0,5,0,1,0,82,0,6,0,6,0,5,0,12,0,20,0,8,0,19,0,43,0,2,0,92,0,57,0,194,0,1314,0,5,0,17,0,14,0,27,0,22,0,52,0,19,0,253,0,3,0,20,0,52,0,68,0,21,0,3,0,21,0,77,0,9,0,23,0,39,0,0,0,9,0,22,0,43,0,943,0
"2006M05",1,0,31,0,5,0,94,0,6,0,48,0,0,0,422,0,10,0,5,0,62,0,11,0,7,0,2,0,76,0,21,0,2,0,41,0,24,0,9,0,70,0,58,0,231,0,1391,0,4,0,20,0,19,0,21,0,25,0,42,0,6,0,217,0,1,0,23,0,52,0,49,0,16,0,2,0,11,0,66,0,12,0,24,0,53,0,0,0,2,0,33,0,30,0,881,0
"2006M06",0,0,20,0,4,0,131,0,5,0,54,0,1,0,435,0,5,0,6,0,63,0,5,0,15,0,6,0,12,0,30,0,12,0,13,0,47,0,3,0,172,0,42,0,271,0,1543,0,2,0,20,0,23,0,21,0,20,0,60,0,19,0,262,0,3,0,13,0,58,0,36,0,27,0,8,0,22,0,84,0,3,0,9,0,56,0,1,0,5,0,18,0,62,0,996,0
"2006M07",10,0,18,0,7,0,130,0,10,0,79,0,0,0,496,0,14,0,6,0,83,0,5,0,8,0,0,0,89,0,31,0,10,0,8,0,43,0,4,0,123,0,44,0,257,0,1657,0,4,0,13,0,26,0,25,0,34,0,68,0,5,0,210,0,4,0,25,0,60,0,44,0,21,0,7,0,15,0,97,0,12,0,40,0,59,0,2,0,8,0,42,0,44,0,1016,0
"2006M08",4,0,29,0,1,0,98,0,11,0,45,0,11,0,716,0,14,0,3,0,46,0,9,0,14,0,14,0,52,0,26,0,4,0,65,0,29,0,9,0,106,0,51,0,263,0,1779,0,5,0,24,0,27,0,35,0,48,0,61,0,9,0,299,0,1,0,24,0,70,0,23,0,14,0,4,0,15,0,123,0,12,0,14,0,76,0,3,0,3,0,37,0,56,0,1141,0
"2006M09",2,0,20,0,16,0,124,0,16,0,103,0,2,0,873,0,6,0,7,0,41,0,4,0,11,0,3,0,10,0,23,0,14,0,14,0,52,0,2,0,66,0,45,0,277,0,1902,0,9,0,12,0,51,0,39,0,49,0,59,0,23,0,382,0,3,0,17,0,60,0,53,0,30,0,7,0,22,0,152,0,18,0,28,0,87,0,5,0,4,0,33,0,50,0,1397,0
"2006M10",2,0,27,0,6,0,79,0,19,0,56,0,1,0,713,0,8,0,7,0,60,0,6,0,11,0,3,0,35,0,31,0,8,0,56,0,34,0,2,0,50,0,52,0,240,0,1674,0,1,0,37,0,34,0,35,0,48,0,52,0,21,0,399,0,5,0,28,0,51,0,50,0,24,0,5,0,22,0,188,0,16,0,16,0,74,0,0,0,9,0,30,0,57,0,1374,0
"2006M11",4,0,23,0,1,0,119,0,17,0,48,0,5,0,606,0,1,0,9,0,64,0,10,0,12,0,7,0,36,0,34,0,17,0,15,0,37,0,4,0,55,0,43,0,281,0,1646,0,1,0,33,0,29,0,32,0,53,0,79,0,21,0,420,0,2,0,37,0,36,0,49,0,25,0,5,0,21,0,212,0,9,0,27,0,54,0,2,0,3,0,42,0,57,0,1444,0
"2006M12",1,0,44,0,5,0,84,0,20,0,77,0,6,0,355,0,4,0,11,0,30,0,9,0,27,0,7,0,43,0,34,0,9,0,2,0,54,0,5,0,137,0,85,0,247,0,1480,0,1,0,26,0,18,0,16,0,35,0,78,0,11,0,299,0,4,0,21,0,66,0,31,0,14,0,13,0,8,0,126,0,5,0,33,0,67,0,0,0,2,0,43,0,36,0,1141,0
"2007M01",6,0,31,0,4,0,91,0,22,0,69,0,10,0,637,0,19,0,13,0,100,0,7,0,23,0,3,0,75,0,31,0,30,0,58,0,60,0,4,0,58,0,79,0,363,0,1967,0,7,0,22,0,59,0,39,0,56,0,55,0,32,0,482,0,3,0,41,0,62,0,40,0,13,0,9,0,20,0,136,0,11,0,28,0,76,0,4,0,0,0,70,0,60,0,1481,0
"2007M02",1,0,33,0,2,0,63,0,29,0,53,0,0,0,377,0,3,0,7,0,66,0,10,0,17,0,4,0,38,0,32,0,13,0,4,0,31,0,0,0,149,0,49,0,318,0,1451,0,5,0,27,0,36,0,42,0,37,0,37,0,26,0,278,0,3,0,25,0,53,0,30,0,16,0,12,0,10,0,141,0,10,0,34,0,76,0,2,0,5,0,41,0,60,0,1166,0
"2007M03",1,0,33,0,5,0,91,0,8,0,46,0,2,0,378,0,8,0,4,0,166,0,7,0,11,0,7,0,26,0,35,0,8,0,15,0,27,0,2,0,70,0,40,0,260,0,1338,0,5,0,30,0,14,0,44,0,43,0,76,0,24,0,260,0,2,0,25,0,81,0,35,0,17,0,11,0,64,0,187,0,16,0,32,0,52,0,3,0,4,0,48,0,78,0,1394,0
"2007M04",3,0,22,0,2,0,80,0,12,0,35,0,0,0,296,0,6,0,1,0,73,0,7,0,3,0,6,0,22,0,34,0,12,0,5,0,24,0,1,0,71,0,36,0,195,0,1031,0,4,0,24,0,19,0,27,0,34,0,68,0,9,0,254,0,0,0,21,0,84,0,53,0,21,0,10,0,47,0,133,0,9,0,13,0,36,0,2,0,7,0,31,0,63,0,1124,0
"2007M05",3,0,29,0,11,0,56,0,11,0,33,0,1,0,308,0,2,0,6,0,137,0,4,0,7,0,9,0,13,0,37,0,9,0,18,0,20,0,6,0,30,0,43,0,195,0,1046,0,4,0,28,0,25,0,28,0,33,0,85,0,15,0,272,0,1,0,27,0,61,0,32,0,42,0,9,0,36,0,122,0,10,0,12,0,59,0,0,0,1,0,46,0,54,0,1192,0
"2007M06",9,0,24,0,2,0,99,0,8,0,48,0,3,0,372,0,3,0,4,0,107,0,5,0,17,0,5,0,12,0,55,0,9,0,4,0,39,0,5,0,77,0,40,0,227,0,1298,0,3,0,27,0,13,0,55,0,28,0,75,0,18,0,263,0,4,0,28,0,88,0,42,0,32,0,8,0,22,0,187,0,17,0,6,0,54,0,0,0,6,0,44,0,71,0,1292,0
"2007M07",11,0,30,0,7,0,74,0,6,0,32,0,3,0,386,0,3,0,4,0,65,0,4,0,8,0,5,0,26,0,55,0,3,0,28,0,39,0,4,0,101,0,43,0,277,0,1336,0,6,0,25,0,34,0,25,0,22,0,78,0,10,0,205,0,3,0,25,0,92,0,63,0,14,0,10,0,20,0,145,0,6,0,36,0,78,0,3,0,4,0,50,0,53,0,1140,0
"2007M08",0,0,19,0,4,0,83,0,15,0,40,0,1,0,522,0,1,0,10,0,99,0,2,0,5,0,8,0,91,0,42,0,6,0,29,0,38,0,5,0,76,0,46,0,295,0,1596,0,4,0,22,0,13,0,44,0,46,0,82,0,24,0,395,0,5,0,35,0,79,0,27,0,15,0,10,0,23,0,223,0,9,0,47,0,67,0,1,0,8,0,55,0,75,0,1490,0
"2007M09",4,0,30,0,10,0,102,0,8,0,52,0,7,0,603,0,8,0,15,0,97,0,4,0,7,0,7,0,8,0,24,0,11,0,5,0,44,0,4,0,56,0,61,0,242,0,1532,0,7,0,29,0,33,0,40,0,72,0,97,0,20,0,394,0,4,0,24,0,71,0,53,0,18,0,11,0,30,0,260,0,5,0,17,0,92,0,5,0,3,0,44,0,66,0,1580,0
"2007M10",2,0,20,0,7,0,118,0,28,0,34,0,10,0,445,0,8,0,3,0,75,0,10,0,7,0,0,0,52,0,41,0,3,0,14,0,34,0,12,0,45,0,34,0,256,0,1454,0,7,0,29,0,23,0,33,0,58,0,70,0,23,0,364,0,2,0,23,0,49,0,50,0,20,0,10,0,43,0,155,0,8,0,20,0,72,0,2,0,1,0,41,0,57,0,1355,0
"2007M11",4,0,19,0,8,0,87,0,14,0,47,0,2,0,470,0,3,0,4,0,77,0,6,0,12,0,5,0,12,0,49,0,27,0,10,0,25,0,3,0,62,0,67,0,231,0,1375,0,7,0,30,0,38,0,42,0,49,0,77,0,31,0,386,0,2,0,47,0,51,0,38,0,10,0,6,0,31,0,132,0,15,0,22,0,68,0,0,0,3,0,42,0,65,0,1419,0
"2007M12",1,0,25,0,7,0,91,0,9,0,75,0,0,0,323,0,5,0,8,0,72,0,9,0,12,0,3,0,28,0,52,0,13,0,0,0,25,0,4,0,118,0,51,0,256,0,1334,0,4,0,24,0,17,0,46,0,48,0,93,0,10,0,270,0,8,0,22,0,69,0,27,0,12,0,12,0,29,0,148,0,6,0,23,0,49,0,5,0,13,0,62,0,70,0,1267,0
"2008M01",2,0,29,0,20,0,71,0,20,0,75,0,5,0,532,0,11,0,5,0,62,0,10,0,17,0,9,0,87,0,25,0,10,0,11,0,55,0,4,0,35,0,71,0,265,0,1662,0,10,0,34,0,50,0,29,0,70,0,65,0,37,0,446,0,4,0,36,0,56,0,42,0,12,0,11,0,26,0,148,0,14,0,21,0,101,0,3,0,6,0,118,0,66,0,1590,0
"2008M02",4,0,35,0,10,0,82,0,3,0,68,0,3,0,297,0,8,0,8,0,61,0,2,0,21,0,8,0,43,0,45,0,22,0,8,0,37,0,4,0,121,0,48,0,298,0,1391,0,5,0,40,0,28,0,45,0,56,0,83,0,26,0,339,0,8,0,42,0,95,0,34,0,17,0,9,0,34,0,187,0,6,0,15,0,86,0,0,0,16,0,116,0,68,0,1588,0
"2008M03",1,0,32,0,4,0,108,0,12,0,48,0,0,0,200,0,3,0,3,0,59,0,9,0,12,0,17,0,44,0,47,0,9,0,13,0,21,0,18,0,91,0,57,0,234,0,1241,0,4,0,29,0,22,0,44,0,39,0,73,0,31,0,301,0,3,0,32,0,88,0,47,0,14,0,21,0,45,0,233,0,18,0,15,0,65,0,1,0,5,0,75,0,66,0,1556,0
"2008M04",0,0,12,0,7,0,81,0,6,0,29,0,1,0,253,0,5,0,1,0,80,0,11,0,7,0,2,0,10,0,90,0,18,0,11,0,26,0,5,0,137,0,62,0,199,0,1157,0,4,0,27,0,22,0,39,0,37,0,78,0,13,0,255,0,3,0,23,0,72,0,68,0,25,0,18,0,22,0,140,0,19,0,12,0,62,0,0,0,6,0,78,0,69,0,1311,0
"2008M05",1,0,19,0,1,0,84,0,6,0,56,0,4,0,213,0,4,0,1,0,62,0,4,0,8,0,9,0,11,0,55,0,17,0,20,0,29,0,10,0,106,0,37,0,211,0,1183,0,1,0,31,0,24,0,43,0,23,0,98,0,18,0,305,0,5,0,28,0,78,0,45,0,53,0,18,0,19,0,182,0,14,0,11,0,61,0,2,0,5,0,88,0,63,0,1402,0
"2008M06",3,0,27,0,5,0,101,0,5,0,34,0,5,0,272,0,8,0,3,0,99,0,2,0,6,0,9,0,11,0,72,0,9,0,7,0,32,0,8,0,96,0,84,0,226,0,1252,0,6,0,21,0,27,0,41,0,36,0,100,0,13,0,281,0,4,0,29,0,84,0,51,0,32,0,13,0,9,0,259,0,15,0,24,0,78,0,1,0,6,0,63,0,56,0,1401,0
"2008M07",4,0,24,0,7,0,100,0,16,0,46,0,1,0,264,0,5,0,11,0,46,0,4,0,13,0,9,0,13,0,57,0,15,0,5,0,25,0,4,0,51,0,29,0,279,0,1196,0,8,0,20,0,24,0,31,0,27,0,104,0,14,0,281,0,3,0,31,0,97,0,25,0,18,0,13,0,7,0,250,0,11,0,10,0,71,0,4,0,6,0,84,0,41,0,1319,0
"2008M08",2,0,34,0,13,0,124,0,3,0,67,0,3,0,330,0,9,0,1,0,64,0,1,0,3,0,13,0,23,0,74,0,11,0,9,0,50,0,10,0,96,0,67,0,249,0,1433,0,7,0,30,0,30,0,63,0,32,0,110,0,7,0,394,0,5,0,37,0,93,0,33,0,8,0,15,0,19,0,253,0,18,0,29,0,88,0,11,0,10,0,82,0,72,0,1613,0
"2008M09",1,0,27,0,14,0,102,0,9,0,45,0,8,0,473,0,5,0,3,0,36,0,2,0,7,0,10,0,12,0,57,0,12,0,4,0,24,0,11,0,72,0,58,0,241,0,1474,0,5,0,37,0,30,0,36,0,62,0,71,0,30,0,360,0,6,0,40,0,83,0,39,0,11,0,19,0,14,0,185,0,22,0,25,0,99,0,7,0,3,0,65,0,57,0,1477,0
"2008M10",1,0,36,0,11,0,102,0,14,0,59,0,5,0,390,0,3,0,6,0,39,0,4,0,3,0,12,0,18,0,41,0,1,0,8,0,30,0,9,0,39,0,52,0,248,0,1348,0,7,0,29,0,41,0,34,0,67,0,68,0,18,0,389,0,6,0,49,0,68,0,46,0,9,0,25,0,20,0,160,0,11,0,22,0,86,0,3,0,6,0,58,0,69,0,1506,0
"2008M11",3,0,40,0,5,0,99,0,10,0,52,0,8,0,343,0,8,0,13,0,70,0,6,0,14,0,6,0,29,0,56,0,8,0,2,0,20,0,4,0,53,0,71,0,268,0,1350,0,6,0,39,0,52,0,45,0,53,0,76,0,34,0,387,0,2,0,56,0,76,0,39,0,11,0,20,0,16,0,133,0,19,0,10,0,62,0,1,0,5,0,94,0,60,0,1516,0
"2008M12",8,0,34,0,9,0,73,0,16,0,85,0,1,0,302,0,5,0,4,0,44,0,6,0,5,0,6,0,28,0,42,0,11,0,3,0,32,0,2,0,107,0,60,0,244,0,1278,0,8,0,25,0,36,0,52,0,35,0,120,0,14,0,244,0,9,0,18,0,68,0,22,0,7,0,11,0,3,0,119,0,5,0,14,0,51,0,1,0,5,0,56,0,50,0,1172,0
"2009M01",12,0,40,0,8,0,97,0,11,0,125,0,5,0,445,0,19,0,13,0,58,0,7,0,13,0,13,0,81,0,53,0,11,0,17,0,31,0,5,0,74,0,101,0,288,0,1728,0,2,0,48,0,45,0,58,0,46,0,116,0,31,0,455,0,4,0,67,0,78,0,35,0,10,0,18,0,8,0,106,0,5,0,20,0,83,0,3,0,7,0,88,0,58,0,1602,0
"2009M02",1,0,20,0,3,0,101,0,17,0,60,0,0,0,245,0,6,0,1,0,44,0,7,0,14,0,7,0,20,0,36,0,8,0,3,0,29,0,9,0,98,0,70,0,266,0,1231,0,5,0,41,0,29,0,76,0,34,0,107,0,14,0,293,0,2,0,37,0,106,0,28,0,20,0,7,0,21,0,147,0,5,0,7,0,66,0,2,0,2,0,75,0,50,0,1357,0
"2009M03",2,0,18,0,4,0,98,0,4,0,49,0,0,0,190,0,2,0,10,0,75,0,7,0,10,0,3,0,43,0,50,0,4,0,15,0,25,0,7,0,111,0,60,0,232,0,1195,0,3,0,48,0,23,0,110,0,32,0,88,0,21,0,255,0,5,0,62,0,95,0,26,0,24,0,17,0,11,0,124,0,11,0,10,0,59,0,3,0,2,0,43,0,54,0,1356,0
"2009M04",1,0,29,0,3,0,76,0,4,0,64,0,0,0,199,0,6,0,4,0,68,0,7,0,6,0,2,0,8,0,80,0,11,0,4,0,21,0,3,0,82,0,47,0,203,0,1031,0,3,0,48,0,14,0,80,0,28,0,64,0,15,0,233,0,1,0,46,0,55,0,46,0,22,0,7,0,10,0,106,0,6,0,7,0,49,0,1,0,6,0,37,0,47,0,1108,0
"2009M05",1,0,18,0,6,0,64,0,3,0,58,0,2,0,177,0,3,0,6,0,74,0,6,0,7,0,4,0,36,0,55,0,14,0,28,0,21,0,4,0,90,0,67,0,201,0,1065,0,7,0,41,0,22,0,130,0,15,0,99,0,14,0,208,0,10,0,33,0,74,0,19,0,34,0,12,0,11,0,143,0,2,0,11,0,40,0,3,0,4,0,32,0,48,0,1165,0
"2009M06",3,0,22,0,12,0,113,0,2,0,47,0,0,0,279,0,4,0,3,0,88,0,1,0,8,0,12,0,21,0,55,0,16,0,3,0,31,0,4,0,64,0,31,0,215,0,1127,0,4,0,46,0,24,0,110,0,19,0,53,0,18,0,214,0,10,0,40,0,74,0,32,0,25,0,12,0,12,0,146,0,2,0,9,0,49,0,2,0,3,0,34,0,54,0,1119,0
"2009M07",3,0,22,0,11,0,100,0,3,0,36,0,0,0,232,0,5,0,2,0,74,0,6,0,12,0,1,0,18,0,56,0,2,0,7,0,23,0,6,0,48,0,49,0,267,0,1192,0,4,0,25,0,18,0,122,0,27,0,63,0,14,0,187,0,6,0,28,0,82,0,27,0,17,0,14,0,9,0,94,0,6,0,16,0,79,0,2,0,1,0,28,0,74,0,1058,0
"2009M08",7,0,25,0,10,0,97,0,26,0,60,0,8,0,298,0,2,0,4,0,71,0,1,0,3,0,2,0,13,0,35,0,5,0,35,0,35,0,5,0,74,0,58,0,220,0,1239,0,8,0,40,0,11,0,147,0,37,0,66,0,12,0,304,0,3,0,34,0,87,0,18,0,22,0,10,0,6,0,98,0,7,0,9,0,72,0,1,0,9,0,30,0,63,0,1234,0
