"Estimated migrant arrivals by citizenship, visa type and CLPR, 12/16-month rule (Monthly)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2014M06",4,0,42,0,16,0,185,0,4,0,21,0,3,0,101,0,5,0,10,0,93,0,3,0,20,0,8,0,51,0,45,0,23,0,4,0,16,0,3,0,142,0,41,0,230,0,1243,0,11,0,92,0,27,0,86,0,17,0,46,0,47,0,277,0,21,0,40,0,102,0,43,0,38,0,10,0,14,0,236,0,19,0,14,0,85,0,2,0,1,0,44,0,101,0,1630,0
"2014M07",9,0,55,0,11,0,129,0,4,0,25,0,4,0,96,0,8,0,1,0,55,0,5,0,13,0,3,0,17,0,28,0,32,0,5,0,33,0,6,0,78,0,31,0,171,0,968,0,11,0,80,0,24,0,88,0,32,0,44,0,30,0,218,0,4,0,42,0,98,0,31,0,25,0,14,0,7,0,216,0,24,0,7,0,84,0,5,0,13,0,35,0,101,0,1494,0
"2014M08",7,0,32,0,6,0,207,0,13,0,21,0,3,0,134,0,7,0,4,0,73,0,5,0,9,0,4,0,16,0,61,0,18,0,4,0,28,0,0,0,140,0,39,0,261,0,1347,0,14,0,108,0,26,0,139,0,55,0,49,0,29,0,350,0,12,0,34,0,142,0,38,0,19,0,19,0,16,0,253,0,26,0,16,0,79,0,6,0,13,0,52,0,103,0,1915,0
"2014M09",19,0,40,0,9,0,178,0,8,0,31,0,5,0,178,0,4,0,4,0,57,0,2,0,17,0,11,0,12,0,47,0,17,0,4,0,20,0,8,0,33,0,46,0,253,0,1205,0,10,0,146,0,58,0,188,0,81,0,36,0,76,0,441,0,28,0,57,0,95,0,38,0,24,0,11,0,15,0,147,0,26,0,16,0,119,0,15,0,9,0,54,0,91,0,2213,0
"2014M10",7,0,44,0,11,0,170,0,11,0,24,0,3,0,184,0,8,0,6,0,62,0,4,0,14,0,20,0,25,0,48,0,14,0,6,0,18,0,7,0,100,0,26,0,245,0,1331,0,14,0,130,0,49,0,210,0,75,0,36,0,95,0,431,0,15,0,57,0,77,0,30,0,31,0,9,0,16,0,168,0,22,0,21,0,78,0,34,0,12,0,37,0,98,0,2266,0
"2014M11",13,0,47,0,14,0,153,0,6,0,12,0,8,0,201,0,6,0,3,0,72,0,8,0,15,0,16,0,27,0,63,0,26,0,9,0,19,0,7,0,160,0,44,0,243,0,1338,0,12,0,149,0,59,0,165,0,80,0,27,0,111,0,368,0,15,0,51,0,79,0,37,0,32,0,16,0,21,0,166,0,18,0,15,0,79,0,22,0,10,0,61,0,107,0,2171,0
"2014M12",6,0,61,0,8,0,166,0,11,0,34,0,3,0,185,0,4,0,3,0,47,0,8,0,15,0,10,0,26,0,29,0,25,0,4,0,17,0,0,0,131,0,41,0,173,0,1179,0,8,0,122,0,31,0,103,0,38,0,42,0,86,0,251,0,18,0,23,0,91,0,28,0,4,0,8,0,27,0,106,0,11,0,14,0,75,0,4,0,17,0,40,0,81,0,1516,0
"2015M01",21,0,60,0,10,0,153,0,10,0,30,0,0,0,142,0,13,0,5,0,81,0,6,0,15,0,16,0,55,0,74,0,55,0,29,0,18,0,2,0,65,0,33,0,265,0,1354,0,14,0,237,0,52,0,114,0,62,0,32,0,106,0,454,0,13,0,63,0,111,0,34,0,17,0,7,0,33,0,129,0,27,0,23,0,125,0,6,0,3,0,61,0,95,0,2115,0
"2015M02",12,0,50,0,4,0,79,0,6,0,31,0,2,0,109,0,3,0,2,0,51,0,2,0,20,0,13,0,20,0,61,0,30,0,6,0,23,0,3,0,198,0,42,0,202,0,1133,0,19,0,166,0,37,0,124,0,55,0,46,0,73,0,308,0,6,0,50,0,140,0,39,0,12,0,17,0,18,0,121,0,20,0,14,0,80,0,8,0,12,0,51,0,79,0,1868,0
"2015M03",10,0,51,0,2,0,225,0,3,0,20,0,0,0,96,0,3,0,2,0,68,0,9,0,18,0,4,0,19,0,52,0,43,0,36,0,12,0,5,0,109,0,46,0,242,0,1289,0,15,0,172,0,50,0,206,0,42,0,50,0,66,0,311,0,24,0,49,0,133,0,46,0,23,0,21,0,21,0,245,0,21,0,21,0,64,0,19,0,10,0,60,0,103,0,2230,0
"2015M04",11,0,41,0,11,0,179,0,5,0,17,0,0,0,83,0,15,0,0,0,78,0,16,0,10,0,2,0,22,0,58,0,35,0,4,0,14,0,7,0,58,0,44,0,150,0,1012,0,8,0,135,0,43,0,84,0,48,0,25,0,43,0,280,0,11,0,32,0,124,0,52,0,36,0,12,0,20,0,172,0,29,0,20,0,64,0,7,0,14,0,69,0,83,0,1741,0
"2015M05",8,0,45,0,7,0,183,0,7,0,12,0,1,0,73,0,8,0,1,0,54,0,1,0,13,0,10,0,18,0,74,0,44,0,49,0,21,0,3,0,127,0,23,0,209,0,1235,0,10,0,141,0,41,0,108,0,31,0,42,0,51,0,290,0,13,0,29,0,112,0,48,0,28,0,15,0,12,0,190,0,27,0,22,0,63,0,6,0,2,0,47,0,105,0,1782,0
"2015M06",8,0,47,0,3,0,190,0,3,0,21,0,2,0,91,0,3,0,1,0,64,0,4,0,18,0,1,0,18,0,78,0,42,0,10,0,26,0,9,0,133,0,37,0,202,0,1201,0,11,0,105,0,37,0,130,0,25,0,48,0,34,0,265,0,21,0,34,0,97,0,52,0,49,0,19,0,11,0,223,0,30,0,15,0,100,0,9,0,9,0,57,0,80,0,1769,0
"2015M07",20,0,54,0,5,0,106,0,5,0,19,0,2,0,98,0,6,0,4,0,60,0,7,0,10,0,10,0,44,0,43,0,21,0,45,0,20,0,1,0,44,0,58,0,142,0,996,0,12,0,99,0,48,0,84,0,35,0,34,0,29,0,225,0,9,0,47,0,140,0,46,0,30,0,33,0,9,0,273,0,27,0,13,0,91,0,4,0,9,0,93,0,92,0,1715,0
"2015M08",6,0,49,0,5,0,205,0,5,0,22,0,0,0,113,0,5,0,1,0,73,0,6,0,22,0,12,0,51,0,74,0,33,0,8,0,17,0,6,0,121,0,34,0,244,0,1340,0,16,0,122,0,43,0,241,0,52,0,44,0,22,0,308,0,6,0,44,0,156,0,34,0,19,0,27,0,11,0,255,0,36,0,28,0,121,0,11,0,6,0,72,0,117,0,2165,0
"2015M09",8,0,45,0,8,0,174,0,16,0,29,0,3,0,176,0,4,0,3,0,63,0,6,0,11,0,11,0,15,0,62,0,22,0,29,0,28,0,1,0,99,0,20,0,248,0,1270,0,23,0,153,0,76,0,161,0,69,0,54,0,99,0,430,0,19,0,69,0,134,0,44,0,39,0,19,0,18,0,222,0,28,0,28,0,143,0,18,0,7,0,94,0,102,0,2531,0
"2015M10",15,0,36,0,7,0,215,0,8,0,34,0,6,0,160,0,14,0,1,0,50,0,6,0,26,0,7,0,37,0,60,0,15,0,10,0,16,0,15,0,110,0,23,0,298,0,1399,0,19,0,158,0,70,0,192,0,102,0,28,0,115,0,443,0,22,0,45,0,132,0,56,0,27,0,12,0,25,0,150,0,28,0,25,0,131,0,32,0,5,0,94,0,113,0,2606,0
"2015M11",6,0,48,0,17,0,207,0,12,0,72,0,4,0,171,0,12,0,1,0,66,0,8,0,16,0,16,0,29,0,47,0,40,0,7,0,19,0,3,0,143,0,33,0,205,0,1314,0,18,0,171,0,93,0,186,0,86,0,42,0,132,0,473,0,26,0,50,0,104,0,34,0,37,0,13,0,29,0,179,0,33,0,22,0,104,0,19,0,7,0,84,0,112,0,2568,0
"2015M12",5,0,68,0,9,0,213,0,8,0,80,0,0,0,146,0,14,0,5,0,59,0,5,0,12,0,7,0,30,0,79,0,18,0,7,0,30,0,8,0,183,0,49,0,230,0,1439,0,19,0,143,0,62,0,137,0,68,0,30,0,75,0,327,0,16,0,20,0,80,0,32,0,14,0,12,0,18,0,139,0,16,0,17,0,88,0,12,0,14,0,81,0,88,0,1836,0
"2016M01",18,0,77,0,21,0,186,0,13,0,73,0,5,0,135,0,9,0,8,0,65,0,4,0,14,0,23,0,68,0,50,0,40,0,19,0,25,0,9,0,77,0,49,0,168,0,1413,0,19,0,201,0,86,0,106,0,86,0,48,0,137,0,498,0,15,0,58,0,90,0,42,0,18,0,14,0,30,0,104,0,35,0,17,0,129,0,8,0,11,0,117,0,80,0,2281,0
"2016M02",8,0,46,0,10,0,174,0,12,0,53,0,0,0,93,0,15,0,3,0,96,0,4,0,21,0,27,0,37,0,61,0,46,0,11,0,22,0,7,0,192,0,55,0,246,0,1486,0,10,0,176,0,81,0,143,0,89,0,53,0,80,0,337,0,9,0,46,0,121,0,27,0,25,0,27,0,22,0,193,0,36,0,28,0,86,0,14,0,6,0,118,0,86,0,2256,0
"2016M03",27,0,42,0,1,0,274,0,8,0,29,0,5,0,97,0,9,0,3,0,120,0,11,0,18,0,8,0,30,0,97,0,45,0,24,0,9,0,10,0,131,0,39,0,270,0,1621,0,16,0,163,0,58,0,142,0,43,0,46,0,82,0,306,0,20,0,27,0,95,0,31,0,24,0,16,0,23,0,171,0,12,0,27,0,94,0,15,0,8,0,97,0,92,0,2119,0
"2016M04",17,0,40,0,5,0,162,0,7,0,69,0,2,0,78,0,6,0,3,0,103,0,32,0,15,0,18,0,25,0,90,0,29,0,25,0,17,0,6,0,108,0,48,0,160,0,1284,0,19,0,143,0,54,0,102,0,25,0,43,0,43,0,276,0,22,0,23,0,101,0,62,0,22,0,10,0,26,0,137,0,31,0,27,0,65,0,14,0,16,0,149,0,100,0,1874,0
"2016M05",16,0,48,0,4,0,212,0,4,0,42,0,1,0,59,0,12,0,1,0,85,0,7,0,10,0,15,0,47,0,121,0,18,0,14,0,25,0,5,0,141,0,34,0,267,0,1340,0,17,0,95,0,37,0,133,0,42,0,63,0,49,0,286,0,7,0,31,0,94,0,57,0,29,0,16,0,16,0,193,0,30,0,25,0,62,0,6,0,10,0,138,0,95,0,1832,0
"2016M06",10,0,40,0,1,0,206,0,1,0,31,0,2,0,78,0,8,0,4,0,91,0,3,0,15,0,10,0,29,0,92,0,52,0,4,0,22,0,5,0,128,0,40,0,224,0,1310,0,22,0,101,0,49,0,161,0,22,0,50,0,40,0,260,0,17,0,18,0,87,0,44,0,48,0,22,0,15,0,156,0,18,0,26,0,85,0,6,0,4,0,142,0,86,0,1800,0
"2016M07",14,0,38,0,9,0,219,0,5,0,29,0,2,0,86,0,13,0,2,0,94,0,3,0,13,0,6,0,43,0,78,0,46,0,19,0,20,0,5,0,63,0,55,0,233,0,1340,0,18,0,89,0,43,0,182,0,37,0,52,0,32,0,231,0,5,0,34,0,102,0,29,0,50,0,14,0,14,0,192,0,27,0,21,0,97,0,8,0,9,0,170,0,81,0,1804,0
"2016M08",33,0,48,0,11,0,265,0,13,0,20,0,2,0,114,0,17,0,1,0,121,0,2,0,17,0,15,0,39,0,85,0,38,0,46,0,19,0,5,0,60,0,38,0,140,0,1396,0,22,0,94,0,49,0,203,0,55,0,45,0,33,0,326,0,15,0,31,0,101,0,40,0,60,0,7,0,10,0,255,0,24,0,17,0,87,0,13,0,7,0,165,0,88,0,2083,0
"2016M09",18,0,30,0,18,0,271,0,9,0,26,0,9,0,158,0,20,0,10,0,94,0,11,0,13,0,22,0,24,0,68,0,20,0,3,0,37,0,16,0,125,0,34,0,205,0,1504,0,25,0,147,0,102,0,178,0,97,0,49,0,83,0,477,0,19,0,50,0,88,0,52,0,55,0,19,0,25,0,215,0,29,0,25,0,114,0,20,0,11,0,186,0,71,0,2672,0
"2016M10",15,0,31,0,15,0,302,0,19,0,23,0,1,0,156,0,13,0,1,0,78,0,7,0,18,0,11,0,45,0,89,0,32,0,27,0,33,0,9,0,86,0,65,0,221,0,1584,0,18,0,164,0,68,0,156,0,88,0,57,0,97,0,471,0,27,0,57,0,99,0,54,0,26,0,21,0,31,0,246,0,38,0,23,0,109,0,23,0,11,0,183,0,90,0,2756,0
"2016M11",14,0,41,0,12,0,264,0,11,0,33,0,3,0,173,0,11,0,1,0,111,0,8,0,27,0,14,0,26,0,61,0,42,0,7,0,23,0,11,0,103,0,49,0,244,0,1450,0,16,0,176,0,93,0,147,0,109,0,52,0,126,0,504,0,25,0,62,0,105,0,51,0,51,0,16,0,29,0,152,0,25,0,27,0,98,0,26,0,15,0,159,0,90,0,2634,0
"2016M12",29,0,57,0,9,0,225,0,16,0,76,0,8,0,113,0,10,0,2,0,75,0,6,0,36,0,16,0,42,0,93,0,26,0,5,0,28,0,1,0,150,0,67,0,160,0,1433,0,18,0,130,0,39,0,107,0,68,0,59,0,85,0,368,0,9,0,28,0,72,0,28,0,37,0,17,0,18,0,131,0,29,0,24,0,97,0,11,0,19,0,187,0,70,0,2000,0
"2017M01",26,0,56,0,2,0,212,0,17,0,39,0,0,0,127,0,17,0,3,0,71,0,10,0,34,0,15,0,65,0,103,0,63,0,13,0,15,0,3,0,67,0,82,0,172,0,1528,0,22,0,224,0,89,0,116,0,115,0,55,0,94,0,631,0,9,0,60,0,88,0,36,0,34,0,16,0,32,0,191,0,33,0,18,0,132,0,14,0,21,0,218,0,71,0,2675,0
"2017M02",12,0,32,0,2,0,254,0,8,0,39,0,3,0,112,0,16,0,2,0,99,0,7,0,27,0,11,0,29,0,86,0,55,0,4,0,22,0,8,0,177,0,57,0,201,0,1452,0,22,0,190,0,82,0,205,0,91,0,51,0,92,0,432,0,23,0,37,0,110,0,39,0,40,0,18,0,12,0,218,0,43,0,23,0,110,0,17,0,10,0,159,0,69,0,2560,0
"2017M03",18,0,35,0,7,0,177,0,7,0,30,0,0,0,70,0,6,0,1,0,76,0,4,0,22,0,10,0,52,0,85,0,46,0,34,0,13,0,21,0,223,0,52,0,228,0,1438,0,22,0,155,0,61,0,189,0,60,0,56,0,88,0,368,0,20,0,33,0,109,0,42,0,38,0,19,0,19,0,206,0,51,0,18,0,71,0,15,0,6,0,155,0,99,0,2512,0
"2017M04",17,0,35,0,8,0,157,0,6,0,43,0,3,0,67,0,14,0,0,0,124,0,10,0,12,0,21,0,16,0,112,0,35,0,3,0,20,0,4,0,120,0,46,0,129,0,1151,0,26,0,114,0,50,0,127,0,32,0,60,0,47,0,295,0,31,0,28,0,89,0,56,0,19,0,8,0,23,0,225,0,31,0,18,0,54,0,12,0,3,0,162,0,52,0,1949,0
"2017M05",17,0,23,0,3,0,175,0,2,0,20,0,0,0,42,0,12,0,2,0,104,0,7,0,13,0,19,0,36,0,115,0,37,0,52,0,17,0,5,0,152,0,36,0,160,0,1311,0,14,0,151,0,73,0,119,0,39,0,37,0,44,0,305,0,4,0,34,0,79,0,49,0,40,0,20,0,26,0,276,0,34,0,16,0,100,0,13,0,5,0,149,0,69,0,2034,0
"2017M06",16,0,33,0,1,0,277,0,10,0,20,0,2,0,60,0,10,0,5,0,70,0,6,0,14,0,17,0,21,0,95,0,25,0,20,0,23,0,2,0,174,0,47,0,186,0,1309,0,22,0,141,0,39,0,181,0,36,0,51,0,33,0,270,0,14,0,18,0,97,0,47,0,57,0,36,0,16,0,275,0,38,0,18,0,108,0,12,0,6,0,196,0,95,0,2150,0
"2017M07",24,0,34,0,4,0,204,0,6,0,18,0,2,0,67,0,16,0,0,0,67,0,5,0,18,0,13,0,44,0,102,0,37,0,4,0,25,0,6,0,104,0,39,0,154,0,1268,0,20,0,95,0,46,0,147,0,34,0,55,0,29,0,283,0,14,0,22,0,112,0,36,0,43,0,31,0,16,0,291,0,32,0,15,0,144,0,13,0,9,0,194,0,69,0,2083,0
"2017M08",23,0,36,0,5,0,203,0,4,0,15,0,2,0,82,0,6,0,1,0,69,0,9,0,19,0,12,0,48,0,75,0,35,0,9,0,32,0,10,0,176,0,49,0,167,0,1345,0,37,0,100,0,67,0,230,0,49,0,80,0,35,0,342,0,6,0,36,0,117,0,46,0,40,0,28,0,14,0,288,0,39,0,27,0,148,0,22,0,4,0,213,0,97,0,2451,0
"2017M09",9,0,35,0,11,0,185,0,6,0,19,0,7,0,104,0,4,0,8,0,44,0,4,0,15,0,8,0,24,0,70,0,16,0,29,0,30,0,7,0,138,0,34,0,193,0,1184,0,50,0,147,0,93,0,181,0,78,0,54,0,100,0,492,0,14,0,55,0,112,0,48,0,42,0,31,0,26,0,245,0,24,0,12,0,137,0,17,0,8,0,197,0,84,0,2832,0
"2017M10",21,0,44,0,17,0,161,0,5,0,23,0,6,0,97,0,6,0,9,0,58,0,4,0,10,0,16,0,26,0,45,0,10,0,36,0,27,0,11,0,111,0,39,0,180,0,1244,0,29,0,175,0,102,0,215,0,105,0,42,0,107,0,525,0,14,0,33,0,107,0,37,0,44,0,30,0,41,0,275,0,33,0,20,0,116,0,29,0,18,0,239,0,103,0,2950,0
"2017M11",17,0,32,0,7,0,208,0,8,0,35,0,6,0,98,0,12,0,5,0,53,0,6,0,22,0,12,0,32,0,35,0,29,0,8,0,25,0,11,0,162,0,33,0,180,0,1169,0,27,0,170,0,101,0,183,0,103,0,50,0,138,0,587,0,25,0,48,0,113,0,40,0,39,0,32,0,21,0,298,0,29,0,15,0,134,0,21,0,26,0,164,0,115,0,3013,0
"2017M12",7,0,46,0,6,0,177,0,11,0,47,0,5,0,79,0,7,0,7,0,56,0,19,0,14,0,17,0,37,0,54,0,30,0,5,0,16,0,6,0,167,0,60,0,162,0,1202,0,20,0,102,0,54,0,129,0,59,0,35,0,80,0,313,0,12,0,29,0,82,0,29,0,43,0,20,0,25,0,155,0,17,0,20,0,91,0,10,0,15,0,212,0,65,0,1974,0
"2018M01",50,0,45,0,5,0,177,0,12,0,53,0,3,0,87,0,13,0,2,0,73,0,6,0,14,0,14,0,64,0,67,0,27,0,33,0,39,0,9,0,131,0,80,0,211,0,1504,0,33,0,191,0,115,0,213,0,99,0,37,0,126,0,561,0,11,0,49,0,93,0,36,0,41,0,35,0,25,0,319,0,53,0,20,0,145,0,14,0,11,0,229,0,129,0,3069,0
"2018M02",12,0,20,0,6,0,93,0,9,0,36,0,1,0,56,0,20,0,3,0,36,0,9,0,20,0,14,0,18,0,37,0,30,0,5,0,14,0,1,0,154,0,28,0,139,0,933,0,25,0,148,0,90,0,133,0,66,0,36,0,99,0,357,0,10,0,36,0,144,0,45,0,46,0,25,0,45,0,259,0,45,0,18,0,115,0,21,0,6,0,181,0,87,0,2478,0
"2018M03",10,0,38,0,2,0,205,0,3,0,35,0,1,0,44,0,10,0,0,0,83,0,2,0,19,0,17,0,41,0,37,0,14,0,17,0,11,0,6,0,153,0,25,0,135,0,1203,0,27,0,167,0,74,0,242,0,73,0,43,0,65,0,331,0,14,0,29,0,109,0,47,0,62,0,43,0,24,0,231,0,47,0,16,0,93,0,30,0,16,0,176,0,107,0,2711,0
"2018M04",1,0,19,0,4,0,106,0,6,0,41,0,2,0,45,0,4,0,5,0,90,0,14,0,11,0,5,0,22,0,62,0,19,0,17,0,15,0,2,0,114,0,31,0,135,0,908,0,27,0,102,0,44,0,152,0,34,0,41,0,52,0,252,0,35,0,34,0,88,0,61,0,35,0,26,0,16,0,212,0,37,0,11,0,84,0,15,0,6,0,196,0,86,0,2083,0
"2018M05",10,0,27,0,2,0,151,0,3,0,36,0,0,0,30,0,5,0,0,0,87,0,6,0,14,0,12,0,33,0,54,0,9,0,11,0,14,0,2,0,205,0,31,0,190,0,1167,0,36,0,133,0,56,0,202,0,31,0,47,0,56,0,321,0,8,0,35,0,101,0,47,0,76,0,29,0,20,0,261,0,45,0,17,0,73,0,15,0,3,0,162,0,110,0,2238,0
"2018M06",9,0,33,0,6,0,149,0,3,0,15,0,2,0,37,0,8,0,0,0,58,0,6,0,19,0,9,0,28,0,55,0,22,0,5,0,27,0,10,0,132,0,21,0,173,0,956,0,29,0,119,0,51,0,233,0,31,0,58,0,33,0,253,0,8,0,34,0,128,0,43,0,53,0,15,0,15,0,289,0,50,0,22,0,96,0,11,0,15,0,176,0,87,0,2219,0
"2018M07",22,0,33,0,3,0,156,0,2,0,12,0,0,0,46,0,19,0,4,0,67,0,7,0,13,0,5,0,55,0,48,0,21,0,7,0,20,0,4,0,104,0,29,0,144,0,998,0,39,0,100,0,54,0,216,0,37,0,48,0,13,0,225,0,15,0,53,0,138,0,44,0,38,0,31,0,12,0,266,0,41,0,22,0,121,0,15,0,2,0,274,0,128,0,2337,0
"2018M08",10,0,27,0,17,0,147,0,2,0,9,0,1,0,94,0,16,0,8,0,52,0,2,0,9,0,5,0,55,0,40,0,12,0,24,0,23,0,9,0,157,0,26,0,191,0,1170,0,40,0,119,0,56,0,327,0,59,0,70,0,35,0,361,0,19,0,57,0,144,0,45,0,40,0,42,0,20,0,317,0,49,0,23,0,131,0,23,0,8,0,284,0,140,0,2923,0
"2018M09",19,0,41,0,17,0,167,0,10,0,15,0,7,0,110,0,7,0,2,0,36,0,5,0,20,0,5,0,14,0,28,0,17,0,7,0,29,0,8,0,106,0,12,0,173,0,1005,0,31,0,172,0,88,0,337,0,73,0,50,0,105,0,471,0,19,0,53,0,138,0,55,0,37,0,37,0,31,0,265,0,40,0,20,0,124,0,14,0,13,0,268,0,125,0,3243,0
"2018M10",14,0,39,0,7,0,149,0,12,0,13,0,5,0,119,0,7,0,2,0,47,0,1,0,20,0,11,0,46,0,30,0,6,0,27,0,27,0,4,0,123,0,27,0,242,0,1171,0,32,0,172,0,102,0,244,0,106,0,57,0,100,0,484,0,21,0,49,0,86,0,46,0,52,0,21,0,21,0,292,0,48,0,15,0,111,0,21,0,27,0,278,0,126,0,3104,0
"2018M11",7,0,45,0,17,0,173,0,6,0,35,0,5,0,95,0,5,0,4,0,77,0,8,0,16,0,5,0,27,0,42,0,16,0,4,0,22,0,7,0,142,0,20,0,143,0,1055,0,40,0,171,0,138,0,186,0,68,0,62,0,122,0,517,0,15,0,54,0,97,0,62,0,50,0,23,0,26,0,262,0,40,0,13,0,124,0,21,0,44,0,224,0,261,0,3168,0
"2018M12",16,0,48,0,7,0,168,0,12,0,58,0,2,0,116,0,13,0,5,0,47,0,11,0,16,0,11,0,27,0,39,0,26,0,34,0,27,0,12,0,184,0,32,0,135,0,1198,0,20,0,138,0,59,0,133,0,61,0,54,0,68,0,322,0,18,0,33,0,81,0,41,0,35,0,11,0,21,0,178,0,31,0,14,0,88,0,16,0,8,0,346,0,151,0,2294,0
"2019M01",16,0,57,0,15,0,191,0,13,0,45,0,2,0,106,0,12,0,5,0,47,0,9,0,13,0,13,0,77,0,45,0,24,0,38,0,38,0,10,0,94,0,43,0,162,0,1302,0,46,0,194,0,109,0,131,0,97,0,67,0,131,0,531,0,19,0,56,0,107,0,44,0,43,0,28,0,29,0,262,0,49,0,6,0,155,0,15,0,12,0,522,0,211,0,3284,0
